ngram,matched_token,matched_category,line,name,game_id,skipped_token,skip_tag
"['PRINT', '""{clr}""', 'PRINT', '_', ':', 'PRINT', '""{right}steuertasten unter""', 'm']","""{right}sie mit den cursor-""",skipgram,55,einsiedler,16,"""{right}sie mit den cursor-""",SL
"['""{right}sie mit den cursor-""', ':', 'PRINT', '_', 'm', '(', '4', ')']","""{right}steuertasten unter""",skipgram,55,einsiedler,16,"""{right}steuertasten unter""",SL
"['TO', '5', 'PRINT', '_', ':', 'PRINT', '"" stein, druecken \' \'""', 'FOR']",""" den zu setzenden""",skipgram,60,einsiedler,16,""" den zu setzenden""",SL
"['"" den zu setzenden""', ':', 'PRINT', '_', 'FOR', 'b', '=', 'tc']",""" stein, druecken ' '""",skipgram,60,einsiedler,16,""" stein, druecken ' '""",SL
"['PRINT', '_', ':', 'PRINT', '""{right}unter die""', ':']","""{right}und fahren dann """,skipgram,65,einsiedler,16,"""{right}und fahren dann """,SL
"['""{right}und fahren dann ""', ':', 'PRINT', '_', ':', 'PRINT', '""{right}zielposition und""', 'p']","""{right}unter die""",skipgram,65,einsiedler,16,"""{right}unter die""",SL
"['""{right}unter die""', ':', 'PRINT', '_', 'p', '=', 'm', ':']","""{right}zielposition und""",skipgram,65,einsiedler,16,"""{right}zielposition und""",SL
"['PRINT', '""    {cyan}    JI""', 'PRINT', '_', 'f', '=', 'ml', ':']","""{right}dreucken erneut ' '""",skipgram,70,einsiedler,16,"""{right}dreucken erneut ' '""",SL
"['PRINT', '""        J{red}soft{blue}""', 'PRINT', '_', ':', 'PRINT', '""{right}3 moeglichkeiten""', 'FOR']","""{down}{down}{right}waehle eine der""",skipgram,80,einsiedler,16,"""{down}{down}{right}waehle eine der""",SL
"['""{down}{down}{right}waehle eine der""', ':', 'PRINT', '_', 'FOR', 'x', '=', '4']","""{right}3 moeglichkeiten""",skipgram,80,einsiedler,16,"""{right}3 moeglichkeiten""",SL
"['PRINT', '""{down}   (2) := 2 spieler""', 'PRINT', '_', ':', 'PRINT', '""{right}2 : volles feld""', ':']","""{down}{right}1 : loesung""",skipgram,85,einsiedler,16,"""{down}{right}1 : loesung""",SL
"['""{down}{right}1 : loesung""', ':', 'PRINT', '_', ':', 'PRINT', '""{right}3 : eigene einoabe""', 'sm']","""{right}2 : volles feld""",skipgram,85,einsiedler,16,"""{right}2 : volles feld""",SL
"['""{right}2 : volles feld""', ':', 'PRINT', '_', 'sm', '=', '7480', ':']","""{right}3 : eigene einoabe""",skipgram,85,einsiedler,16,"""{right}3 : eigene einoabe""",SL
"['?', '?', 'PRINT', '_', 'lm', '=', 'm', '(']","""{clr}{down}{down}***********************""",skipgram,100,einsiedler,16,"""{clr}{down}{down}***********************""",SL
"['=', '0', 'PRINT', '_', ':', 'PRINT', '""{left}**{down}{left}{left}**       Q Q Q""', 'IF']","""{left}**{down}{left}{left}**       Q Q Q""",skipgram,105,einsiedler,16,"""{left}**{down}{left}{left}**       Q Q Q""",SL
"['""{left}**{down}{left}{left}**       Q Q Q""', ':', 'PRINT', '_', 'IF', 'q', '-', 'ld']","""{left}**{down}{left}{left}**       Q Q Q""",skipgram,105,einsiedler,16,"""{left}**{down}{left}{left}**       Q Q Q""",SL
"['?', '?', 'PRINT', '_', ':', 'PRINT', '""{left}**{down}{left}{left}**   Q Q Q W Q Q Q""', 'tw']","""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""",skipgram,110,einsiedler,16,"""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""",SL
"['""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""', ':', 'PRINT', '_', 'tw', '=', '99', ':']","""{left}**{down}{left}{left}**   Q Q Q W Q Q Q""",skipgram,110,einsiedler,16,"""{left}**{down}{left}{left}**   Q Q Q W Q Q Q""",SL
"['?', '?', 'PRINT', '_', ':', 'PRINT', '""{left}**{down}{left}{left}**       Q Q Q""', 'IF']","""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""",skipgram,120,einsiedler,16,"""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""",SL
"['""{left}**{down}{left}{left}**   Q Q Q Q Q Q Q""', ':', 'PRINT', '_', 'IF', 'n', '-', 'd']","""{left}**{down}{left}{left}**       Q Q Q""",skipgram,120,einsiedler,16,"""{left}**{down}{left}{left}**       Q Q Q""",SL
"['?', '?', 'PRINT', '_', ':', 'PRINT', '""{left}**""', 'IF']","""{left}**{down}{left}{left}**       Q Q Q""",skipgram,130,einsiedler,16,"""{left}**{down}{left}{left}**       Q Q Q""",SL
"['""{left}**{down}{left}{left}**       Q Q Q""', ':', 'PRINT', '_', 'IF', 'ABS', '(', 'u']","""{left}**""",skipgram,130,einsiedler,16,"""{left}**""",SL
"['REM', 'bodenblinkanzahl', 'PRINT', '_', ':', 'PRINT', '""{left}***********************{home}""', 'm']","""{left}**""",skipgram,140,einsiedler,16,"""{left}**""",SL
"['""{left}**""', ':', 'PRINT', '_', 'm', '(', 'x', ')']","""{left}***********************{home}""",skipgram,140,einsiedler,16,"""{left}***********************{home}""",SL
"['IF', 'a$', '=', '_', 'THEN', '1200', 'IF', 'q']","""_""",skipgram,160,einsiedler,16,"""_""",SL
"['IF', 'a$', '=', '_', 'THEN', '160', 'FOR', 'bc']","""@""",skipgram,210,einsiedler,16,"""@""",SL
"[',', '0', 'PRINT', '_', ':', 'PRINT', '""{down}{right}{right}oder \'Q\' ein""', 'IF']","""{clr}{down}{down}{down}{down}{down}{right}{right}geben sie 'W'""",skipgram,300,einsiedler,16,"""{clr}{down}{down}{down}{down}{down}{right}{right}geben sie 'W'""",SL
"['""{clr}{down}{down}{down}{down}{down}{right}{right}geben sie \'W\'""', ':', 'PRINT', '_', 'IF', 'RND', '(', '1']","""{down}{right}{right}oder 'Q' ein""",skipgram,300,einsiedler,16,"""{down}{right}{right}oder 'Q' ein""",SL
"['NEXT', ':', 'PRINT', '_', ':', 'PRINT', '""{left}**""', 'PRINT']","""{clr}{down}{down}***********************""",skipgram,310,einsiedler,16,"""{clr}{down}{down}***********************""",SL
"['""{clr}{down}{down}***********************""', ':', 'PRINT', '_', 'PRINT', '""sie haben eine wand gerammt""', ':', 'GOSUB']","""{left}**""",skipgram,310,einsiedler,16,"""{left}**""",SL
"['*', '2', ')', '_', ';', 'nm', '=', 'm']","""*{left}""",skipgram,320,einsiedler,16,"""*{left}""",SL
"['IF', 'a$', '<>', '_', 'AND', 'a$', '<>', '""Q""']","""W""",skipgram,330,einsiedler,16,"""W""",SL
"['AND', 'a$', '<>', '_', 'THEN', '330', 'IF', 'a$']","""Q""",skipgram,330,einsiedler,16,"""Q""",SL
"['IF', 'a$', '=', '_', 'THEN', 'za', '=', 'za']","""Q""",skipgram,340,einsiedler,16,"""Q""",SL
"['PRINT', ':', 'PRINT', '_', ':', 'NEXT', 'IF', 'nm']","""{up}{left}**{down}{left}{left}**""",skipgram,350,einsiedler,16,"""{up}{left}**{down}{left}{left}**""",SL
"['*', '2', ')', '_', ';', 'IF', 'nm', '>']","""*{left}""",skipgram,360,einsiedler,16,"""*{left}""",SL
"['IF', 'a$', '<>', '_', 'AND', 'a$', '<>', '""W""']","""Q""",skipgram,370,einsiedler,16,"""Q""",SL
"['AND', 'a$', '<>', '_', 'THEN', '370', 'm', '=']","""W""",skipgram,370,einsiedler,16,"""W""",SL
"['IF', 'a$', '=', '_', 'THEN', 'za', '=', 'za']","""Q""",skipgram,375,einsiedler,16,"""Q""",SL
"['PRINT', ':', 'PRINT', '_', ':', 'NEXT', 'd', '=']","""{up}{left}**{down}{left}{left}**""",skipgram,380,einsiedler,16,"""{up}{left}**{down}{left}{left}**""",SL
"['*', '2', ')', '_', ';', 'IF', 'ml', '<']","""*{left}""",skipgram,390,einsiedler,16,"""*{left}""",SL
"['IF', 'a$', '<>', '_', 'AND', 'a$', '<>', '""W""']","""Q""",skipgram,400,einsiedler,16,"""Q""",SL
"['AND', 'a$', '<>', '_', 'THEN', '400', 'IF', 'mr']","""W""",skipgram,400,einsiedler,16,"""W""",SL
"['IF', 'a$', '=', '_', 'THEN', 'za', '=', 'za']","""Q""",skipgram,405,einsiedler,16,"""Q""",SL
"['PRINT', ':', 'PRINT', '_', ':', 'NEXT', ':', 'GOTO']","""{up}{left}**{down}{left}{left}**""",skipgram,410,einsiedler,16,"""{up}{left}**{down}{left}{left}**""",SL
"['IF', 'a$', '<>', '_', 'AND', 'bu', '=', '0']",""" """,skipgram,1000,einsiedler,16,""" """,SL
"['(', 'a$', '=', '_', 'OR', 'ob', ')', 'AND']","""{up}""",skipgram,1070,einsiedler,16,"""{up}""",SL
"['(', 'a$', '=', '_', 'OR', 'un', ')', 'AND']","""{down}""",skipgram,1080,einsiedler,16,"""{down}""",SL
"['(', 'a$', '=', '_', 'OR', 'li', ')', 'AND']","""{left}""",skipgram,1090,einsiedler,16,"""{left}""",SL
"['(', 'a$', '=', '_', 'OR', 're', ')', 'AND']","""{right}""",skipgram,1100,einsiedler,16,"""{right}""",SL
"['GOSUB', '950', 'PRINT', '_', ';', 'z', ':', 'PRINT']","""{clr}{down}{down}{right}{right}sie haben """,skipgram,1200,einsiedler,16,"""{clr}{down}{down}{right}{right}sie haben """,SL
"['z', ':', 'PRINT', '_', 'DATA', '12', ',', '16']","""{down}{right}{right}steine gesclagen.""",skipgram,1200,einsiedler,16,"""{down}{right}{right}steine gesclagen.""",SL
"['1', 'THEN', 'PRINT', '_', ';', 'za', '-', 'z']","""{down}{right}{right}es sind noch """,skipgram,1210,einsiedler,16,"""{down}{right}{right}es sind noch """,SL
"['z', ':', 'PRINT', '_', 'DATA', '8', ',', '42']","""{down}{right}{right}steine lebrig.""",skipgram,1210,einsiedler,16,"""{down}{right}{right}steine lebrig.""",SL
"['1', 'THEN', 'PRINT', '_', ':', 'PRINT', '""{down}{right}{right}stein jebrig !""', 'IF']","""{down}{right}{right}es ist noch ein""",skipgram,1215,einsiedler,16,"""{down}{right}{right}es ist noch ein""",SL
"['""{down}{right}{right}es ist noch ein""', ':', 'PRINT', '_', 'IF', 'f%', '(', 'p1']","""{down}{right}{right}stein jebrig !""",skipgram,1215,einsiedler,16,"""{down}{right}{right}stein jebrig !""",SL
"['GOTO', '1240', 'PRINT', '_', 'DATA', '0', ',', '0']","""{down}{down}{down}{down}{down}{right}{right}{right}{right}press any key""",skipgram,1220,einsiedler,16,"""{down}{down}{down}{down}{down}{right}{right}{right}{right}press any key""",SL
"['IF', 'a$', '=', '_', 'THEN', '1230', 'DATA', '0']","""""",skipgram,1230,einsiedler,16,"""""",SL
"['PRINT', '""abzuschiessen.""', 'DATA', '_', 'ON', 'af', '-', '4164']",""" {down}{down} {up}{left}{left} {right}{right} {left}{up}{up} {down}{down} {up}{up}{right}{right} {left}{left} {down}{down}{down} {up}{up} {up} {down}{down} {right} {left}{left} {right}{down}{down}{down} {up}{up}""",skipgram,2100,einsiedler,16,""" {down}{down} {up}{left}{left} {right}{right} {left}{up}{up} {down}{down} {up}{up}{right}{right} {left}{left} {down}{down}{down} {up}{up} {up} {down}{down} {right} {left}{left} {right}{down}{down}{down} {up}{up}""",SL
"['PRINT', '""{down}{down}alles klar?""', 'DATA', '_', 'PRINT', '""{clr}{yellow}""', ';', ':']",""" {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right} {up}{up}{right}{right}{right} {left}{left} {right}{down}{down} {up}{up} {down}{down}{right}{right}""",skipgram,2110,einsiedler,16,""" {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right}  {down}{down} {up}{left}{left} {right}{right} {up}{up}{right}{right}{right} {left}{left} {right}{down}{down} {up}{up} {down}{down}{right}{right}""",SL
"['PRINT', '""druecke leertaste""', 'DATA', '_', 'POKE', 'p%', ',', '35']",""" {left}{left} {up}{up}{left} {right}{right} {right} {left}{left} {up} {down}{down} {down} {up}{up} {down}{right}{right} {left}{left} {up} {down}{down} {left} {right}{right} {left}{down}{down} {up}{up} """,skipgram,2120,einsiedler,16,""" {left}{left} {up}{up}{left} {right}{right} {right} {left}{left} {up} {down}{down} {down} {up}{up} {down}{right}{right} {left}{left} {up} {down}{down} {left} {right}{right} {left}{down}{down} {up}{up} """,SL
"['PRINT', '""{clr}""', 'DATA', '_', 'PRINT', 'LEFT$', '(', 'd$']","""{right} {left}{left}  {left}{left} {right}{right}{down}{down} {up}{up} {up} {down}{down} {left}{down} {up}{up} {left} {right}{right} {down} {up}{up} @""",skipgram,2130,einsiedler,16,"""{right} {left}{left}  {left}{left} {right}{right}{down}{down} {up}{up} {up} {down}{down} {left}{down} {up}{up} {left} {right}{right} {down} {up}{up} @""",SL
"['OR', 'rektur', 'PRINT', '_', 'ox', '""le""', ';', 'PRINT']","""sauerstoff =""",skipgram,240,3d-labyrint-16k,4,"""sauerstoff =""",SL
"['PRINT', '""sauerstoff =""', 'ox', '_', ';', 'PRINT', '""{clr}""', ';']","""le""",skipgram,240,3d-labyrint-16k,4,"""le""",SL
"['IF', 'a$', '=', '_', 'THEN', '245', 'PRINT', '""{down}{right}{rvs_on}l{rvs_off}ist [a][-][e]']","""""",skipgram,245,3d-labyrint-16k,4,"""""",SL
"['IF', 'a$', '=', '_', 'THEN', 'GOSUB', '5000', ':']","""p""",skipgram,246,3d-labyrint-16k,4,"""p""",SL
"['IF', 'a$', '=', '_', 'THEN', 'GOSUB', '600', ':']","""m""",skipgram,247,3d-labyrint-16k,4,"""m""",SL
"['IF', 'a$', '=', '_', 'THEN', 'np', '=', 'p']","""g""",skipgram,250,3d-labyrint-16k,4,"""g""",SL
"['ec', 'THEN', 'PRINT', '_', ':', 'GOSUB', '4000', ':']","""ausgang erreicht!""",skipgram,270,3d-labyrint-16k,4,"""ausgang erreicht!""",SL
"['np', ':', 'PRINT', '_', ':', 'GOTO', '380', 'PRINT']","""sie gehen""",skipgram,285,3d-labyrint-16k,4,"""sie gehen""",SL
"['.9', 'THEN', 'PRINT', '_', ';', ':', 'ol', '=']","""ihr raumanzug wird zerstoert""",skipgram,300,3d-labyrint-16k,4,"""ihr raumanzug wird zerstoert""",SL
"['PRINT', '""{left}**""', 'PRINT', '_', ':', 'GOSUB', '3000', ':']","""sie haben eine wand gerammt""",skipgram,310,3d-labyrint-16k,4,"""sie haben eine wand gerammt""",SL
"['IF', 'a$', '=', '_', 'THEN', 'nm', '=', 'm']","""r""",skipgram,320,3d-labyrint-16k,4,"""r""",SL
"['IF', 'a$', '=', '_', 'THEN', 'nm', '=', 'm']","""o""",skipgram,330,3d-labyrint-16k,4,"""o""",SL
"['IF', 'a$', '=', '_', 'THEN', 'nm', '=', 'm']","""l""",skipgram,340,3d-labyrint-16k,4,"""l""",SL
"['nm', ':', 'PRINT', '_', 'READ', 'a$', ',', 'b$']","""sie drehen sich""",skipgram,370,3d-labyrint-16k,4,"""sie drehen sich""",SL
"['0', 'THEN', 'PRINT', '_', ':', 'GOSUB', '4000', ':']","""ihre luft ist verbraucht!""",skipgram,410,3d-labyrint-16k,4,"""ihre luft ist verbraucht!""",SL
"['1', ':', 'PRINT', '_', ':', 'GOSUB', '3000', 'OPEN']","""sie finden eine lampe""",skipgram,420,3d-labyrint-16k,4,"""sie finden eine lampe""",SL
"['2000', ':', 'PRINT', '_', 'IF', 'q$', '<>', '""b""']","""sie finden eine karte""",skipgram,600,3d-labyrint-16k,4,"""sie finden eine karte""",SL
"['2000', ':', 'PRINT', '_', 'PRINT', '""{clr}{rvs_on}drucker einschalten ! {rvs_off}""', 'FOR', 'j']","""sie verstecken sich   auf einem planeten in einem labyrinth""",skipgram,900,3d-labyrint-16k,4,"""sie verstecken sich   auf einem planeten in einem labyrinth""",SL
"[':', 'RETURN', 'PRINT', '_', 'GET', 'q$', ':', 'IF']","""finden sie den augang bevor ihnen der sauer-stoff ausgeht.""",skipgram,910,3d-labyrint-16k,4,"""finden sie den augang bevor ihnen der sauer-stoff ausgeht.""",SL
"['PRINT', '""{clr}{down} {rvs_on}  {CBM-*}{rvs_off} {rvs_on}{SHIFT-POUND} {CBM-*}{rvs_off} {rvs_on}  {CBM-*}{rvs_off} {rvs_on}{SHIFT-POUND} {CBM-*}{rvs_off} {rvs_on}   ""', 'PRINT', '_', 'PRINT', '""{clr}""', ';', 'POKE']","""{clr}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""",skipgram,2000,3d-labyrint-16k,4,"""{clr}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""",SL
"['IF', 'a$', '=', '_', 'THEN', '4000', 'FOR', 't']","""""",skipgram,4000,3d-labyrint-16k,4,"""""",SL
"[',', '205', 'REM', '_', 'DIM', 'm', '(', '7']","""                copyright by:",skipgram,1,prgreservoir-8k,17,"""                copyright by:",SC
"[':', 'NEXT', 'REM', '_', 'POKE', '52', ',', '29']","""",skipgram,2,prgreservoir-8k,17,"""",SC
"[',', '64', 'REM', '_', 'vp', '=', '30720', ':']","""                volker muecke",skipgram,3,prgreservoir-8k,17,"""                volker muecke",SC
"['=', '5', 'REM', '_', 'GOTO', '79', 'REM', 'REM']","""                im hag 32",skipgram,4,prgreservoir-8k,17,"""                im hag 32",SC
"['GOTO', '900', 'REM', '_', 'y', '=', 'PEEK', '(']","""                5180 eschweiler",skipgram,5,prgreservoir-8k,17,"""                5180 eschweiler",SC
"[',', '48', 'REM', '_', 'IF', 'y', '=', '32']","""",skipgram,6,prgreservoir-8k,17,"""",SC
"[',', '14', 'REM', '_', 'POKE', 'tc', ',', 'tw']","""          geschrieben fuer vc-20, vc 1515  und evtl. speichererweiterung",skipgram,7,prgreservoir-8k,17,"""          geschrieben fuer vc-20, vc 1515  und evtl. speichererweiterung",SC
"['THEN', '30', 'REM', '_', 'FOR', 'i', '=', '5120']",               menue,skipgram,10,prgreservoir-8k,17,               menue,SC
"[':', 'NEXT', 'PRINT', '_', 'd', '=', 'PEEK', '(']","""{down}1 - neue eingabe""",skipgram,20,prgreservoir-8k,17,"""{down}1 - neue eingabe""",SL
"[',', 'co', 'PRINT', '_', 'POKE', '631', ',', '19']","""{down}2 - ausgabe von allen     gespeicherten prg.""",skipgram,30,prgreservoir-8k,17,"""{down}2 - ausgabe von allen     gespeicherten prg.""",SL
"[',', 'co', 'PRINT', '_', 'IF', 'RND', '(', '1']","""3 - ausgabe aller noch    nicht abgetippten     programme""",skipgram,40,prgreservoir-8k,17,"""3 - ausgabe aller noch    nicht abgetippten     programme""",SL
"['THEN', 'RETURN', 'PRINT', '_', 'IF', 'mr', '>', '3']","""{down}4 - ausgabe aller noch    nicht richtig         laufender progr.""",skipgram,50,prgreservoir-8k,17,"""{down}4 - ausgabe aller noch    nicht richtig         laufender progr.""",SL
"[':', 'RETURN', 'PRINT', '_', 'm', '=', 'p', '+']","""{down}5 - ende""",skipgram,60,prgreservoir-8k,17,"""{down}5 - ende""",SL
"['IF', 'q$', '=', '_', 'THEN', '70', 'aa', '=']","""""",skipgram,70,prgreservoir-8k,17,"""""",SL
"['lm', ')', 'REM', '_', 'DATA', '83', ',', '68']","""   menue nr.1   : neue eingabe",skipgram,110,prgreservoir-8k,17,"""   menue nr.1   : neue eingabe",SC
"['GOSUB', '10', 'PRINT', '_', ':', 'INPUT', 'a$', 'DATA']","""{clr}{rvs_on}programmtitel?{rvs_off}""",skipgram,120,prgreservoir-8k,17,"""{clr}{rvs_on}programmtitel?{rvs_off}""",SL
"['-', 'll', 'PRINT', '_', ':', 'INPUT', 'b$', 'DATA']","""{down}{rvs_on}heftname{rvs_off}              (cp/chip/mc/cj/...)""",skipgram,130,prgreservoir-8k,17,"""{down}{rvs_on}heftname{rvs_off}              (cp/chip/mc/cj/...)""",SL
"[':', 'NEXT', 'PRINT', '_', ':', 'INPUT', 'c$', 'oz']","""{down}{rvs_on}heftnummer/jahrgang?{rvs_off}  (23/82)""",skipgram,140,prgreservoir-8k,17,"""{down}{rvs_on}heftnummer/jahrgang?{rvs_off}  (23/82)""",SL
"['THEN', 'RETURN', 'INPUT', '_', ';', 'd$', 'FOR', 'i']","""{down}{rvs_on}seite{rvs_off}""",skipgram,150,prgreservoir-8k,17,"""{down}{rvs_on}seite{rvs_off}""",SL
"['THEN', '180', 'PRINT', '_', ':', 'INPUT', 'e$', 'FOR']","""{down}{rvs_on}fuer computer-typ?{rvs_off}    (vc-20/cbm/zx-81/...)""",skipgram,160,prgreservoir-8k,17,"""{down}{rvs_on}fuer computer-typ?{rvs_off}    (vc-20/cbm/zx-81/...)""",SL
"['THEN', '70', 'PRINT', '_', 'POKE', '36869', ',', '205']","""{down}{rvs_on}code nr.?{rvs_off}""",skipgram,170,prgreservoir-8k,17,"""{down}{rvs_on}code nr.?{rvs_off}""",SL
"['1', ')', 'PRINT', '_', 'IF', 'q', '>', '20']","""0=nicht eingetippt    1=laeuft nicht        2=im betrieb""",skipgram,180,prgreservoir-8k,17,"""0=nicht eingetippt    1=laeuft nicht        2=im betrieb""",SL
"[':', 'NEXT', 'PRINT', '_', 'GOSUB', '10000', 'DATA', '1']","""{down}{rvs_on}sind alle angaben     richtig gewesen?(j/n) {rvs_off}""",skipgram,200,prgreservoir-8k,17,"""{down}{rvs_on}sind alle angaben     richtig gewesen?(j/n) {rvs_off}""",SL
"['IF', 'q$', '=', '_', 'THEN', '210', 'DATA', '2']","""""",skipgram,210,prgreservoir-8k,17,"""""",SL
"['IF', 'q$', '=', '_', 'THEN', '110', 'POKE', '36879']","""n""",skipgram,220,prgreservoir-8k,17,"""n""",SL
"['IF', 'q$', '<>', '_', 'THEN', '200', ':', 'REM']","""j""",skipgram,230,prgreservoir-8k,17,"""j""",SL
"['200', ':', 'REM', '_', 'GOSUB', '2000', 'PRINT', '""{down}{right}{rvs_on}i{rvs_off}nsert [a]']", bugfix(rms),skipgram,230,prgreservoir-8k,17, bugfix(rms),SC
"['""le""', ';', 'PRINT', '_', ';', 'dt', ';', '""data""']","""{clr}""",skipgram,240,prgreservoir-8k,17,"""{clr}""",SL
"[';', 'dt', ';', '_', ';', 'a$', ';', '"",""']","""data""",skipgram,240,prgreservoir-8k,17,"""data""",SL
"[';', 'a$', ';', '_', ';', 'b$', ';', '"",""']",""",""",skipgram,240,prgreservoir-8k,17,""",""",SL
"[';', 'b$', ';', '_', ';', 'c$', ';', '"",""']",""",""",skipgram,240,prgreservoir-8k,17,""",""",SL
"[';', 'c$', ';', '_', ';', 'd$', ';', '"",""']",""",""",skipgram,240,prgreservoir-8k,17,""",""",SL
"[';', 'd$', ';', '_', ';', 'e$', ';', '"",""']",""",""",skipgram,240,prgreservoir-8k,17,""",""",SL
"[';', 'e$', ';', '_', ';', 'f$', 'PRINT', '""{white}{clr}""']",""",""",skipgram,240,prgreservoir-8k,17,""",""",SL
"['THEN', '320', 'PRINT', '_', ';', 'dt', 'GOSUB', '6000']","""235 dt=""",skipgram,260,prgreservoir-8k,17,"""235 dt=""",SL
"[':', 'RUN', 'PRINT', '_', 'IF', 'ax', '>', '10']","""goto100""",skipgram,270,prgreservoir-8k,17,"""goto100""",SL
"['GOTO', '410', 'REM', '_', 'y', '=', '(', 'x']","""   menue  nr.2  : ausgabe von allen gespeicherten programmen""",skipgram,310,prgreservoir-8k,17,"""   menue  nr.2  : ausgabe von allen gespeicherten programmen""",SC
"['+', '1', 'PRINT', '_', 'b', '=', '4597', ':']","""{clr}ausgabe auf dem       {down}{rvs_on}b{rvs_off}ildschirm oder dem   {down}{rvs_on}d{rvs_off}rucker ?""",skipgram,320,prgreservoir-8k,17,"""{clr}ausgabe auf dem       {down}{rvs_on}b{rvs_off}ildschirm oder dem   {down}{rvs_on}d{rvs_off}rucker ?""",SL
"['IF', 'q$', '=', '_', 'THEN', '330', 'GET', 'g$']","""""",skipgram,330,prgreservoir-8k,17,"""""",SL
"['IF', 'q$', '=', '_', 'THEN', '400', 'SYS', '20992']","""d""",skipgram,340,prgreservoir-8k,17,"""d""",SL
"['IF', 'q$', '<>', '_', 'THEN', '310', 'FOR', 'i']","""b""",skipgram,350,prgreservoir-8k,17,"""b""",SL
"['IF', 'a$', '=', '_', 'THEN', 'RUN', 'POKE', '36878']","""00""",skipgram,380,prgreservoir-8k,17,"""00""",SL
"['=', '0', 'PRINT', '_', 'GOTO', '340', 'DATA', ',']","""{clr}{rvs_on}drucker einschalten ! {rvs_off}""",skipgram,400,prgreservoir-8k,17,"""{clr}{rvs_on}drucker einschalten ! {rvs_off}""",SL
"['IF', 'q$', '=', '_', 'THEN', '410', 'GOSUB', '6000']","""""",skipgram,410,prgreservoir-8k,17,"""""",SL
"['(', '14', ')', '_', 'IF', 'n2', '<', 'n']","""programmreservoir:""",skipgram,430,prgreservoir-8k,17,"""programmreservoir:""",SL
"[',', '205', 'PRINT', '_', 'q%', '=', 'RND', '(']","""code no.:""",skipgram,460,prgreservoir-8k,17,"""code no.:""",SL
"[',', '64', 'PRINT', '_', 'IF', 'zu', '=', '7']","""0 = das programm wurde noch nicht abgetippt!""",skipgram,470,prgreservoir-8k,17,"""0 = das programm wurde noch nicht abgetippt!""",SL
"[',', '0', 'PRINT', '_', 'b', '=', '41', ':']","""1 = das programm wurde abgetippt,laeuft aber noch nicht korrekt!""",skipgram,480,prgreservoir-8k,17,"""1 = das programm wurde abgetippt,laeuft aber noch nicht korrekt!""",SL
"[':', 'NEXT', 'PRINT', '_', 'b1', '=', '0', ':']","""2 - das programm ist in betrieb und o.k.!""",skipgram,490,prgreservoir-8k,17,"""2 - das programm ist in betrieb und o.k.!""",SL
"['IF', 'a$', '=', '_', 'THEN', 'PRINT#', '4', ':']","""00""",skipgram,530,prgreservoir-8k,17,"""00""",SL
"['THEN', '520', 'REM', '_', 'IF', 'g$', '=', '""j""']","""   menue nr.3   : ausgabe aller noch nicht abgetippten programme""",skipgram,560,prgreservoir-8k,17,"""   menue nr.3   : ausgabe aller noch nicht abgetippten programme""",SC
"['THEN', '520', 'PRINT', '_', 'PRINT', '""{up}disassembler ?      ""', 'PRINT', '""{rvs_on} hohoho... sie haben  {down}in dieser runde klaeg-{down}lich versagt!""']","""{clr}ausgabe auf dem       {down}{rvs_on}b{rvs_off}ildschirm oder dem   {down}{rvs_on}d{rvs_off}rucker ?""",skipgram,570,prgreservoir-8k,17,"""{clr}ausgabe auf dem       {down}{rvs_on}b{rvs_off}ildschirm oder dem   {down}{rvs_on}d{rvs_off}rucker ?""",SL
